day,stop_order,customer_id,customer_name,arrival_time,service_start_time,service_end_time,selected_window_start,selected_window_end,travel_from_previous_min,waiting_min,distance_from_previous_km
2,2,C228,Khach_Hang_228,08:45,08:45,08:55,08:30,11:30,5,0,4.123745
2,3,C175,Khach_Hang_175,09:06,09:06,09:13,08:30,11:30,11,0,8.432039
2,4,C186,Khach_Hang_186,09:27,09:27,09:34,08:30,11:30,14,0,11.075333
2,5,C130,Khach_Hang_130,09:48,09:48,09:55,08:30,11:30,14,0,11.284421
2,6,C002,Khach_Hang_002,10:00,10:00,10:05,08:30,11:30,5,0,3.637550
2,7,C156,Khach_Hang_156,10:09,10:09,10:14,08:30,11:30,4,0,2.578090
2,8,C245,Khach_Hang_245,10:21,10:21,10:28,08:30,11:30,7,0,5.003743
2,9,C102,Khach_Hang_102,10:39,10:39,10:44,08:30,11:30,11,0,9.067299
2,10,C073,Khach_Hang_073,11:01,11:01,11:08,08:30,11:30,17,0,14.087971
2,11,C039,Khach_Hang_039,11:14,11:14,11:19,08:30,11:30,6,0,4.294193
2,12,C238,Khach_Hang_238,11:20,11:20,11:30,08:30,11:30,1,0,0.804201
2,13,C187,Khach_Hang_187,11:51,11:51,12:01,07:18,13:39,21,0,16.764159
2,14,C231,Khach_Hang_231,12:04,12:04,12:11,07:08,14:18,3,0,1.792502
2,15,C266,Khach_Hang_266,12:30,12:30,12:37,07:03,14:35,19,0,15.519816
2,16,C003,Khach_Hang_003,13:12,13:12,13:19,07:21,14:40,35,0,28.887122
2,17,C021,Khach_Hang_021,13:55,13:55,14:00,08:17,14:48,36,0,29.988027
2,18,C141,Khach_Hang_141,14:39,14:39,14:49,07:39,14:49,39,0,31.994267
2,19,C015,Khach_Hang_015,14:51,14:51,14:56,08:51,15:14,2,0,1.587887
2,20,C198,Khach_Hang_198,15:22,15:22,15:29,08:57,15:24,26,0,20.889667
2,21,C176,Khach_Hang_176,15:37,15:37,15:44,08:30,15:38,8,0,6.156043
2,22,C217,Khach_Hang_217,15:47,15:47,15:54,08:58,15:57,3,0,2.222759
2,23,C068,Khach_Hang_068,15:57,15:57,16:04,08:43,15:59,3,0,1.685220
2,24,C107,Khach_Hang_107,16:05,16:05,16:12,09:15,16:12,1,0,0.202146
2,25,C110,Khach_Hang_110,16:15,16:15,16:25,09:26,16:25,3,0,1.740211
2,26,C274,Khach_Hang_274,16:32,16:32,16:39,09:17,16:40,7,0,5.301934
2,27,C030,Khach_Hang_030,16:42,16:42,16:49,13:30,17:00,3,0,2.467102
2,28,C059,Khach_Hang_059,16:50,16:50,16:57,13:30,17:00,1,0,0.582071
2,29,C236,Khach_Hang_236,16:58,16:58,17:03,13:30,17:00,1,0,0.531145
2,30,C140,Khach_Hang_140,17:24,17:24,17:29,07:57,17:30,21,0,17.184353
2,31,C160,Khach_Hang_160,17:53,17:53,18:00,09:16,18:02,24,0,19.736051
2,32,C126,Khach_Hang_126,18:02,18:02,18:07,08:56,18:07,2,0,1.152673
2,33,C025,Khach_Hang_025,18:14,18:14,18:19,09:48,18:28,7,0,5.092749
2,34,C075,Khach_Hang_075,18:26,18:26,18:36,09:27,18:31,7,0,5.697904
2,35,C300,Khach_Hang_300,18:41,18:41,18:51,09:59,19:48,5,0,3.737308
2,36,C253,Khach_Hang_253,18:52,18:52,18:59,18:30,21:30,1,0,0.331123
2,37,C097,Khach_Hang_097,19:01,19:01,19:06,18:30,21:30,2,0,1.393008
2,38,C066,Khach_Hang_066,19:08,19:08,19:13,18:30,21:30,2,0,1.615209
2,39,C259,Khach_Hang_259,19:15,19:15,19:20,18:30,21:30,2,0,1.432728
2,40,C080,Khach_Hang_080,19:21,19:21,19:31,18:30,21:30,1,0,0.673118
2,41,C091,Khach_Hang_091,19:33,19:33,19:40,18:30,21:30,2,0,1.245256
2,42,C292,Khach_Hang_292,19:42,19:42,19:52,18:30,21:30,2,0,1.156876
2,43,C007,Khach_Hang_007,19:55,19:55,20:05,18:30,21:30,3,0,1.734398
2,44,C020,Khach_Hang_020,20:07,20:07,20:12,18:30,21:30,2,0,1.450725
2,45,C164,Khach_Hang_164,20:14,20:14,20:24,18:30,21:30,2,0,1.391087
2,46,C279,Khach_Hang_279,20:25,20:25,20:30,18:30,21:30,1,0,0.078254
2,47,C240,Khach_Hang_240,20:32,20:32,20:37,18:30,21:30,2,0,1.295849
2,48,C235,Khach_Hang_235,20:41,20:41,20:51,18:30,21:30,4,0,2.508751
2,49,C295,Khach_Hang_295,20:53,20:53,21:00,18:30,21:30,2,0,1.369126
2,50,C136,Khach_Hang_136,21:01,21:01,21:06,18:30,21:30,1,0,0.781530
2,51,C123,Khach_Hang_123,21:07,21:07,21:12,18:30,21:30,1,0,0.674760
2,52,C165,Khach_Hang_165,21:13,21:13,21:23,18:30,21:30,1,0,0.741969
2,53,C199,Khach_Hang_199,21:25,21:25,21:35,18:30,21:30,2,0,1.553718
3,1,C086,Khach_Hang_086,00:14,08:30,08:40,08:30,11:30,14,496,11.482535
3,2,C034,Khach_Hang_034,08:44,08:44,08:49,08:30,11:30,4,0,2.748276
3,3,C041,Khach_Hang_041,08:51,08:51,08:56,08:30,11:30,2,0,0.878042
3,4,C296,Khach_Hang_296,09:10,09:10,09:20,08:30,11:30,14,0,11.016814
3,5,C269,Khach_Hang_269,10:04,10:04,10:11,08:30,11:30,44,0,36.011921
3,6,C154,Khach_Hang_154,10:14,10:14,10:19,08:30,11:30,3,0,2.161571
3,7,C167,Khach_Hang_167,10:21,10:21,10:31,08:30,11:30,2,0,1.178942
3,8,C115,Khach_Hang_115,10:33,10:33,10:38,08:30,11:30,2,0,1.159344
3,9,C129,Khach_Hang_129,10:40,10:40,10:50,08:30,11:30,2,0,0.916861
3,10,C192,Khach_Hang_192,10:51,10:51,10:58,08:30,11:30,1,0,0.415980
3,11,C247,Khach_Hang_247,11:01,11:01,11:06,08:30,11:30,3,0,2.085762
3,12,C084,Khach_Hang_084,11:10,11:10,11:17,08:30,11:30,4,0,3.205439
3,13,C060,Khach_Hang_060,11:19,11:19,11:24,08:30,11:30,2,0,1.513284
3,14,C069,Khach_Hang_069,11:28,11:28,11:33,08:30,11:30,4,0,2.583401
3,15,C288,Khach_Hang_288,12:01,12:01,12:11,07:13,13:58,28,0,22.948754
3,16,C275,Khach_Hang_275,12:46,12:46,12:56,08:01,14:15,35,0,28.574126
3,17,C182,Khach_Hang_182,13:35,13:35,13:42,08:20,14:24,39,0,32.030104
3,18,C284,Khach_Hang_284,13:44,13:44,13:54,07:29,14:27,2,0,1.226580
3,19,C224,Khach_Hang_224,13:57,13:57,14:07,08:20,14:50,3,0,1.688687
3,20,C252,Khach_Hang_252,14:26,14:26,14:33,07:21,14:56,19,0,15.426717
3,21,C258,Khach_Hang_258,14:35,14:35,14:42,07:17,15:32,2,0,1.196355
3,22,C112,Khach_Hang_112,15:05,15:05,15:15,08:25,15:37,23,0,18.769467
3,23,C032,Khach_Hang_032,15:45,15:45,15:55,07:47,15:54,30,0,24.568586
3,24,C092,Khach_Hang_092,15:57,15:57,16:04,09:24,16:40,2,0,1.303840
3,25,C044,Khach_Hang_044,16:32,16:32,16:37,09:46,16:57,28,0,23.303147
3,26,C162,Khach_Hang_162,16:41,16:41,16:48,13:30,17:00,4,0,3.058867
3,27,C265,Khach_Hang_265,16:56,16:56,17:06,13:30,17:00,8,0,5.982666
3,28,C201,Khach_Hang_201,17:33,17:33,17:38,09:57,18:39,27,0,21.867980
3,29,C078,Khach_Hang_078,18:07,18:07,18:12,09:47,18:39,29,0,24.132289
3,30,C013,Khach_Hang_013,18:31,18:31,18:41,09:03,18:46,19,0,15.155245
3,31,C027,Khach_Hang_027,18:42,18:42,18:52,18:30,21:30,1,0,0.700470
3,32,C211,Khach_Hang_211,18:54,18:54,18:59,18:30,21:30,2,0,1.474382
3,33,C146,Khach_Hang_146,19:00,19:00,19:05,18:30,21:30,1,0,0.394897
3,34,C045,Khach_Hang_045,19:06,19:06,19:13,18:30,21:30,1,0,0.553840
3,35,C237,Khach_Hang_237,19:14,19:14,19:19,18:30,21:30,1,0,0.738914
3,36,C035,Khach_Hang_035,19:21,19:21,19:28,18:30,21:30,2,0,1.328801
3,37,C290,Khach_Hang_290,19:30,19:30,19:40,18:30,21:30,2,0,0.950236
3,38,C011,Khach_Hang_011,19:42,19:42,19:47,18:30,21:30,2,0,1.153215
3,39,C116,Khach_Hang_116,19:48,19:48,19:58,18:30,21:30,1,0,0.189686
3,40,C009,Khach_Hang_009,20:01,20:01,20:11,18:30,21:30,3,0,2.086642
3,41,C280,Khach_Hang_280,20:12,20:12,20:17,18:30,21:30,1,0,0.790520
3,42,C250,Khach_Hang_250,20:21,20:21,20:26,18:30,21:30,4,0,3.009690
3,43,C287,Khach_Hang_287,20:30,20:30,20:37,18:30,21:30,4,0,2.504855
3,44,C023,Khach_Hang_023,20:40,20:40,20:45,18:30,21:30,3,0,1.811566
3,45,C012,Khach_Hang_012,20:47,20:47,20:57,18:30,21:30,2,0,1.362880
3,46,C193,Khach_Hang_193,20:58,20:58,21:03,18:30,21:30,1,0,0.675158
3,47,C293,Khach_Hang_293,21:05,21:05,21:15,18:30,21:30,2,0,1.339015
3,48,C262,Khach_Hang_262,21:19,21:19,21:24,18:30,21:30,4,0,2.703743
4,1,C096,Khach_Hang_096,00:16,08:30,08:40,08:30,11:30,16,494,12.787520
4,2,C158,Khach_Hang_158,08:43,08:43,08:50,08:30,11:30,3,0,2.095325
4,3,C166,Khach_Hang_166,08:52,08:52,08:57,08:30,11:30,2,0,1.171639
4,4,C063,Khach_Hang_063,09:00,09:00,09:10,08:30,11:30,3,0,1.864809
4,5,C081,Khach_Hang_081,09:16,09:16,09:23,08:30,11:30,6,0,4.481184
4,6,C229,Khach_Hang_229,09:24,09:24,09:34,08:30,11:30,1,0,0.802631
4,7,C291,Khach_Hang_291,09:35,09:35,09:42,08:30,11:30,1,0,0.155596
4,8,C054,Khach_Hang_054,09:46,09:46,09:56,08:30,11:30,4,0,3.141639
4,9,C174,Khach_Hang_174,09:57,09:57,10:07,08:30,11:30,1,0,0.478491
4,10,C143,Khach_Hang_143,10:09,10:09,10:16,08:30,11:30,2,0,1.384267
4,11,C283,Khach_Hang_283,10:37,10:37,10:42,08:30,11:30,21,0,16.856180
4,12,C255,Khach_Hang_255,10:44,10:44,10:49,08:30,11:30,2,0,1.120771
4,13,C223,Khach_Hang_223,10:51,10:51,11:01,08:30,11:30,2,0,1.282895
4,14,C010,Khach_Hang_010,11:05,11:05,11:10,08:30,11:30,4,0,2.779892
4,15,C221,Khach_Hang_221,11:12,11:12,11:22,08:30,11:30,2,0,0.913724
4,16,C260,Khach_Hang_260,11:24,11:24,11:31,08:30,11:30,2,0,1.081040
4,17,C161,Khach_Hang_161,11:34,11:34,11:39,07:37,13:41,3,0,1.964200
4,18,C246,Khach_Hang_246,12:16,12:16,12:26,07:23,15:06,37,0,30.755461
4,19,C205,Khach_Hang_205,13:04,13:04,13:11,08:17,15:18,38,0,31.657724
4,20,C256,Khach_Hang_256,13:44,13:44,13:54,07:58,15:36,33,0,27.243947
4,21,C147,Khach_Hang_147,14:29,14:29,14:34,07:15,15:37,35,0,29.089978
4,22,C100,Khach_Hang_100,15:11,15:11,15:16,07:53,16:16,37,0,30.631742
4,23,C227,Khach_Hang_227,15:49,15:49,15:54,09:05,16:18,33,0,26.704550
4,24,C239,Khach_Hang_239,16:11,16:11,16:21,13:30,17:00,17,0,13.878272
4,25,C038,Khach_Hang_038,16:23,16:23,16:33,13:30,17:00,2,0,1.232796
4,26,C271,Khach_Hang_271,16:34,16:34,16:44,13:30,17:00,1,0,0.279866
4,27,C241,Khach_Hang_241,16:47,16:47,16:52,13:30,17:00,3,0,1.885778
4,28,C124,Khach_Hang_124,16:55,16:55,17:00,13:30,17:00,3,0,2.473956
4,29,C101,Khach_Hang_101,17:04,17:04,17:09,09:54,18:38,4,0,2.857099
4,30,C093,Khach_Hang_093,17:11,18:30,18:35,18:30,21:30,2,79,1.194783
4,31,C095,Khach_Hang_095,18:37,18:37,18:47,18:30,21:30,2,0,1.654728
4,32,C172,Khach_Hang_172,18:48,18:48,18:58,18:30,21:30,1,0,0.633990
4,33,C191,Khach_Hang_191,19:00,19:00,19:07,18:30,21:30,2,0,1.525455
4,34,C298,Khach_Hang_298,19:08,19:08,19:15,18:30,21:30,1,0,0.499092
4,35,C089,Khach_Hang_089,19:18,19:18,19:25,18:30,21:30,3,0,2.153765
4,36,C289,Khach_Hang_289,19:27,19:27,19:37,18:30,21:30,2,0,1.151375
4,37,C149,Khach_Hang_149,19:38,19:38,19:45,18:30,21:30,1,0,0.766434
4,38,C118,Khach_Hang_118,19:46,19:46,19:53,18:30,21:30,1,0,0.359553
4,39,C018,Khach_Hang_018,19:55,19:55,20:05,18:30,21:30,2,0,1.573578
4,40,C207,Khach_Hang_207,20:06,20:06,20:13,18:30,21:30,1,0,0.520365
4,41,C067,Khach_Hang_067,20:15,20:15,20:20,18:30,21:30,2,0,1.576631
4,42,C111,Khach_Hang_111,20:21,20:21,20:28,18:30,21:30,1,0,0.674319
4,43,C225,Khach_Hang_225,20:31,20:31,20:41,18:30,21:30,3,0,2.165066
4,44,C248,Khach_Hang_248,20:46,20:46,20:56,18:30,21:30,5,0,3.371969
4,45,C028,Khach_Hang_028,21:10,21:10,21:15,18:30,21:30,14,0,11.027397
4,46,C267,Khach_Hang_267,21:25,21:25,21:35,18:30,21:30,10,0,7.859229
5,1,C203,Khach_Hang_203,00:17,08:30,08:35,08:30,11:30,17,493,13.892539
5,2,C119,Khach_Hang_119,08:43,08:43,08:50,08:30,11:30,8,0,6.510202
5,3,C098,Khach_Hang_098,09:15,09:15,09:22,08:30,11:30,25,0,20.608340
5,4,C006,Khach_Hang_006,09:25,09:25,09:32,08:30,11:30,3,0,2.131068
5,5,C183,Khach_Hang_183,09:34,09:34,09:39,08:30,11:30,2,0,1.414900
5,6,C232,Khach_Hang_232,09:40,09:40,09:45,08:30,11:30,1,0,0.217072
5,7,C070,Khach_Hang_070,09:49,09:49,09:56,08:30,11:30,4,0,2.816516
5,8,C242,Khach_Hang_242,10:00,10:00,10:10,08:30,11:30,4,0,2.994809
5,9,C117,Khach_Hang_117,11:01,11:01,11:08,08:30,11:30,51,0,41.916672
5,10,C144,Khach_Hang_144,12:00,12:00,12:07,07:14,13:49,52,0,43.186910
5,11,C230,Khach_Hang_230,12:35,12:35,12:42,09:05,16:51,28,0,22.565925
5,12,C077,Khach_Hang_077,13:04,13:30,13:37,13:30,17:00,22,26,17.560801
5,13,C024,Khach_Hang_024,14:15,14:15,14:22,09:09,17:30,38,0,31.635329
5,14,C170,Khach_Hang_170,14:23,18:30,18:35,18:30,21:30,1,247,0.702424
5,15,C181,Khach_Hang_181,18:36,18:36,18:41,18:30,21:30,1,0,0.700133
5,16,C094,Khach_Hang_094,18:43,18:43,18:50,18:30,21:30,2,0,1.377869
5,17,C155,Khach_Hang_155,18:52,18:52,18:57,18:30,21:30,2,0,1.443052
5,18,C272,Khach_Hang_272,18:58,18:58,19:03,18:30,21:30,1,0,0.612186
5,19,C105,Khach_Hang_105,19:06,19:06,19:11,18:30,21:30,3,0,2.343984
5,20,C286,Khach_Hang_286,19:12,19:12,19:22,18:30,21:30,1,0,0.733024
5,21,C226,Khach_Hang_226,19:26,19:26,19:31,18:30,21:30,4,0,2.685051
5,22,C213,Khach_Hang_213,19:40,19:40,19:47,18:30,21:30,9,0,7.404020
5,23,C200,Khach_Hang_200,20:06,20:06,20:16,18:30,21:30,19,0,15.814787
5,24,C145,Khach_Hang_145,20:28,20:28,20:35,18:30,21:30,12,0,9.387347
5,25,C189,Khach_Hang_189,20:44,20:44,20:54,18:30,21:30,9,0,7.191418
5,26,C137,Khach_Hang_137,21:05,21:05,21:12,18:30,21:30,11,0,9.061905
5,27,C128,Khach_Hang_128,21:19,21:19,21:24,18:30,21:30,7,0,5.669283
5,28,C173,Khach_Hang_173,21:25,21:25,21:32,18:30,21:30,1,0,0.800924
6,1,C254,Khach_Hang_254,00:23,07:19,07:26,07:19,13:52,23,416,18.800305
6,2,C264,Khach_Hang_264,07:51,09:35,09:40,09:35,17:45,25,104,20.364203
6,3,C049,Khach_Hang_049,09:44,09:44,09:49,08:00,21:00,4,0,2.622203
6,4,C062,Khach_Hang_062,09:50,09:50,09:57,08:00,21:00,1,0,0.121920
6,5,C090,Khach_Hang_090,09:59,09:59,10:09,08:00,21:00,2,0,0.917169
6,6,C108,Khach_Hang_108,10:10,10:10,10:17,08:00,21:00,1,0,0.076043
6,7,C125,Khach_Hang_125,10:18,10:18,10:28,08:00,21:00,1,0,0.436720
6,8,C132,Khach_Hang_132,10:30,10:30,10:35,08:00,21:00,2,0,1.005563
6,9,C209,Khach_Hang_209,10:36,10:36,10:41,08:00,21:00,1,0,0.404937
6,10,C050,Khach_Hang_050,10:44,10:44,10:51,08:00,21:00,3,0,2.110281
6,11,C195,Khach_Hang_195,10:52,10:52,10:57,08:00,21:00,1,0,0.353268
6,12,C120,Khach_Hang_120,11:00,11:00,11:07,08:00,21:00,3,0,2.047817
6,13,C139,Khach_Hang_139,11:09,11:09,11:19,08:00,21:00,2,0,0.974042
6,14,C153,Khach_Hang_153,11:22,11:22,11:27,08:00,21:00,3,0,2.448539
6,15,C037,Khach_Hang_037,11:29,11:29,11:39,08:00,21:00,2,0,1.351763
6,16,C127,Khach_Hang_127,11:40,11:40,11:47,08:00,21:00,1,0,0.606116
6,17,C157,Khach_Hang_157,11:48,11:48,11:58,08:00,21:00,1,0,0.745444
6,18,C208,Khach_Hang_208,12:00,12:00,12:07,08:00,21:00,2,0,1.424483
6,19,C299,Khach_Hang_299,12:10,12:10,12:15,08:00,21:00,3,0,2.088857
6,20,C177,Khach_Hang_177,12:20,12:20,12:25,08:00,21:00,5,0,4.057793
6,21,C138,Khach_Hang_138,12:26,12:26,12:31,08:00,21:00,1,0,0.330859
6,22,C103,Khach_Hang_103,12:39,12:39,12:49,08:00,21:00,8,0,6.373777
6,23,C188,Khach_Hang_188,12:51,12:51,13:01,08:00,21:00,2,0,1.039767
6,24,C109,Khach_Hang_109,13:15,13:15,13:20,08:00,21:00,14,0,10.899858
6,25,C169,Khach_Hang_169,13:49,13:49,13:54,08:00,21:00,29,0,23.510485
6,26,C036,Khach_Hang_036,14:03,14:03,14:08,08:00,21:00,9,0,7.043975
6,27,C051,Khach_Hang_051,14:20,14:20,14:30,08:00,21:00,12,0,9.471676
6,28,C026,Khach_Hang_026,14:33,14:33,14:40,08:00,21:00,3,0,2.497959
6,29,C065,Khach_Hang_065,14:43,14:43,14:48,08:00,21:00,3,0,2.132607
6,30,C087,Khach_Hang_087,14:51,14:51,14:56,08:00,21:00,3,0,2.027366
6,31,C121,Khach_Hang_121,15:13,15:13,15:20,08:00,21:00,17,0,14.098090
6,32,C220,Khach_Hang_220,15:32,15:32,15:39,08:00,21:00,12,0,9.288718
6,33,C263,Khach_Hang_263,16:21,16:21,16:31,08:00,21:00,42,0,34.554268
6,34,C047,Khach_Hang_047,16:40,16:40,16:50,08:00,21:00,9,0,7.144174
6,35,C004,Khach_Hang_004,16:59,16:59,17:04,08:00,21:00,9,0,7.241099
6,36,C282,Khach_Hang_282,17:07,17:07,17:12,08:00,21:00,3,0,2.353259
6,37,C185,Khach_Hang_185,17:33,17:33,17:40,08:00,21:00,21,0,17.170104
6,38,C159,Khach_Hang_159,17:44,17:44,17:54,08:00,21:00,4,0,2.598899
7,1,C019,Khach_Hang_019,00:15,08:00,08:10,08:00,21:00,15,465,11.951337
7,2,C064,Khach_Hang_064,08:15,08:15,08:25,08:00,21:00,5,0,3.708086
7,3,C029,Khach_Hang_029,08:39,08:39,08:46,08:00,21:00,14,0,11.041510
7,4,C212,Khach_Hang_212,08:55,08:55,09:05,08:00,21:00,9,0,6.813846
7,5,C079,Khach_Hang_079,09:43,09:43,09:50,08:00,21:00,38,0,31.422495
7,6,C196,Khach_Hang_196,10:00,10:00,10:07,08:00,21:00,10,0,7.888079
7,7,C001,Khach_Hang_001,10:44,10:44,10:49,08:00,21:00,37,0,30.696727
7,8,C197,Khach_Hang_197,10:50,10:50,10:57,08:00,21:00,1,0,0.130434
7,9,C219,Khach_Hang_219,10:58,10:58,11:05,08:00,21:00,1,0,0.692784
7,10,C104,Khach_Hang_104,11:07,11:07,11:17,08:00,21:00,2,0,0.904627
7,11,C142,Khach_Hang_142,11:18,11:18,11:23,08:00,21:00,1,0,0.722713
7,12,C261,Khach_Hang_261,11:25,11:25,11:32,08:00,21:00,2,0,1.083469
7,13,C190,Khach_Hang_190,11:36,11:36,11:46,08:00,21:00,4,0,2.739218
7,14,C202,Khach_Hang_202,11:47,11:47,11:54,08:00,21:00,1,0,0.287368
7,15,C210,Khach_Hang_210,11:55,11:55,12:05,08:00,21:00,1,0,0.443005
7,16,C234,Khach_Hang_234,12:07,12:07,12:12,08:00,21:00,2,0,1.273749
7,17,C113,Khach_Hang_113,12:14,12:14,12:21,08:00,21:00,2,0,1.611525
7,18,C082,Khach_Hang_082,12:23,12:23,12:33,08:00,21:00,2,0,1.028550
7,19,C244,Khach_Hang_244,12:35,12:35,12:45,08:00,21:00,2,0,1.331945
7,20,C042,Khach_Hang_042,12:51,12:51,12:58,08:00,21:00,6,0,4.434331
7,21,C277,Khach_Hang_277,13:07,13:07,13:14,08:00,21:00,9,0,7.352137
7,22,C273,Khach_Hang_273,13:24,13:24,13:29,08:00,21:00,10,0,7.736882
