day,stop_order,customer_id,customer_name,arrival_time,service_start_time,service_end_time,selected_window_start,selected_window_end,travel_from_previous_min,waiting_min,distance_from_previous_km
1,56,C078,Khach_Hang_078,17:04,17:04,17:09,09:32,19:17,7,0,5.589669
1,57,C075,Khach_Hang_075,17:21,17:21,17:31,08:23,18:22,12,0,9.393141
1,58,C033,Khach_Hang_033,17:59,17:59,18:09,09:34,19:04,28,0,23.269411
1,59,C249,Khach_Hang_249,18:11,18:11,18:21,08:49,18:20,2,0,1.252511
1,60,C155,Khach_Hang_155,18:23,18:30,18:35,18:30,21:30,2,7,0.898275
1,61,C085,Khach_Hang_085,18:37,18:37,18:47,18:30,21:30,2,0,1.138172
1,62,C043,Khach_Hang_043,18:49,18:49,18:59,18:30,21:30,2,0,1.475678
1,63,C114,Khach_Hang_114,19:01,19:01,19:11,18:30,21:30,2,0,1.362218
1,64,C031,Khach_Hang_031,19:12,19:12,19:17,18:30,21:30,1,0,0.773817
1,65,C257,Khach_Hang_257,19:18,19:18,19:25,18:30,21:30,1,0,0.379199
1,66,C058,Khach_Hang_058,19:27,19:27,19:34,18:30,21:30,2,0,1.367621
1,67,C193,Khach_Hang_193,19:37,19:37,19:42,18:30,21:30,3,0,2.456575
1,68,C262,Khach_Hang_262,19:45,19:45,19:50,18:30,21:30,3,0,1.974008
1,69,C065,Khach_Hang_065,19:55,19:55,20:00,18:30,21:30,5,0,4.080619
1,70,C045,Khach_Hang_045,20:01,20:01,20:08,18:30,21:30,1,0,0.451170
1,71,C237,Khach_Hang_237,20:09,20:09,20:14,18:30,21:30,1,0,0.738914
1,72,C286,Khach_Hang_286,20:16,20:16,20:26,18:30,21:30,2,0,1.114385
1,73,C290,Khach_Hang_290,20:27,20:27,20:37,18:30,21:30,1,0,0.415997
1,74,C051,Khach_Hang_051,20:38,20:38,20:48,18:30,21:30,1,0,0.649382
1,75,C280,Khach_Hang_280,20:50,20:50,20:55,18:30,21:30,2,0,1.648185
1,76,C009,Khach_Hang_009,20:56,20:56,21:06,18:30,21:30,1,0,0.790520
1,77,C169,Khach_Hang_169,21:19,21:19,21:24,18:30,21:30,13,0,10.169527
1,78,C189,Khach_Hang_189,21:27,21:27,21:37,18:30,21:30,3,0,2.433033
2,1,C266,Khach_Hang_266,00:22,07:03,07:10,07:03,14:35,22,401,18.222294
2,2,C119,Khach_Hang_119,07:25,08:30,08:37,08:30,11:30,15,65,11.927714
2,3,C060,Khach_Hang_060,08:41,08:41,08:46,08:30,11:30,4,0,2.829933
2,4,C152,Khach_Hang_152,08:47,08:47,08:52,08:30,11:30,1,0,0.383450
2,5,C069,Khach_Hang_069,08:55,08:55,09:00,08:30,11:30,3,0,2.340447
2,6,C229,Khach_Hang_229,09:01,09:01,09:11,08:30,11:30,1,0,0.260232
2,7,C291,Khach_Hang_291,09:12,09:12,09:19,08:30,11:30,1,0,0.155596
2,8,C231,Khach_Hang_231,09:21,09:21,09:28,07:08,14:18,2,0,1.172949
2,9,C068,Khach_Hang_068,09:30,09:30,09:37,08:43,15:59,2,0,0.964524
2,10,C054,Khach_Hang_054,09:39,09:39,09:49,08:30,11:30,2,0,1.146540
2,11,C217,Khach_Hang_217,09:52,09:52,09:59,08:58,15:57,3,0,2.445741
2,12,C176,Khach_Hang_176,10:02,10:02,10:09,08:30,15:38,3,0,2.222759
2,13,C063,Khach_Hang_063,10:12,10:12,10:22,08:30,11:30,3,0,1.748860
2,14,C039,Khach_Hang_039,10:38,10:38,10:43,08:30,11:30,16,0,12.537236
2,15,C238,Khach_Hang_238,10:44,10:44,10:54,08:30,11:30,1,0,0.804201
2,16,C256,Khach_Hang_256,10:55,10:55,11:05,09:02,15:20,1,0,0.703633
2,17,C183,Khach_Hang_183,11:07,11:07,11:12,08:30,11:30,2,0,1.294048
2,18,C046,Khach_Hang_046,11:15,11:15,11:20,08:30,11:30,3,0,2.065738
2,19,C021,Khach_Hang_021,11:21,11:21,11:26,08:17,14:48,1,0,0.200357
2,20,C124,Khach_Hang_124,11:28,11:28,11:33,08:30,11:30,2,0,1.297527
2,21,C161,Khach_Hang_161,11:36,11:36,11:41,07:11,15:35,3,0,2.357341
2,22,C300,Khach_Hang_300,11:44,11:44,11:54,09:59,19:48,3,0,2.430450
2,23,C198,Khach_Hang_198,12:11,12:11,12:18,08:57,15:24,17,0,13.460911
2,24,C201,Khach_Hang_201,12:38,12:38,12:43,08:21,15:35,20,0,15.936393
2,25,C148,Khach_Hang_148,12:55,12:55,13:05,08:16,15:52,12,0,9.665403
2,26,C015,Khach_Hang_015,13:07,13:07,13:12,08:51,15:14,2,0,1.489191
2,27,C284,Khach_Hang_284,13:13,13:13,13:23,09:26,18:18,1,0,0.525011
2,28,C003,Khach_Hang_003,13:26,13:26,13:33,07:21,14:40,3,0,2.275574
2,29,C245,Khach_Hang_245,13:35,13:35,13:42,13:30,17:00,2,0,1.061879
2,30,C141,Khach_Hang_141,13:44,13:44,13:54,07:39,14:49,2,0,1.539320
2,31,C002,Khach_Hang_002,13:57,13:57,14:02,13:30,17:00,3,0,1.988169
2,32,C156,Khach_Hang_156,14:06,14:06,14:11,13:30,17:00,4,0,2.578090
2,33,C147,Khach_Hang_147,14:12,14:12,14:17,08:16,15:26,1,0,0.622160
2,34,C072,Khach_Hang_072,14:22,14:22,14:32,13:30,17:00,5,0,3.405593
2,35,C013,Khach_Hang_013,14:35,14:35,14:45,07:13,15:57,3,0,2.229984
2,36,C102,Khach_Hang_102,14:54,14:54,14:59,13:30,17:00,9,0,6.869878
2,37,C140,Khach_Hang_140,15:07,15:07,15:12,07:57,17:30,8,0,6.604018
2,38,C008,Khach_Hang_008,15:22,15:22,15:32,13:30,17:00,10,0,8.028952
2,39,C269,Khach_Hang_269,15:46,15:46,15:53,13:30,17:00,14,0,10.992617
2,40,C203,Khach_Hang_203,15:57,15:57,16:02,13:30,17:00,4,0,2.982714
2,41,C100,Khach_Hang_100,16:04,16:04,16:09,07:15,16:15,2,0,1.334538
2,42,C274,Khach_Hang_274,16:11,16:11,16:18,09:17,16:40,2,0,1.471430
2,43,C073,Khach_Hang_073,16:33,16:33,16:40,13:30,17:00,15,0,11.930182
2,44,C271,Khach_Hang_271,16:46,16:46,16:56,13:30,17:00,6,0,4.684086
2,45,C151,Khach_Hang_151,16:57,16:57,17:07,13:30,17:00,1,0,0.818003
2,46,C160,Khach_Hang_160,17:08,17:08,17:15,09:16,18:02,1,0,0.174977
2,47,C215,Khach_Hang_215,17:18,17:18,17:28,08:56,18:16,3,0,1.688304
2,48,C126,Khach_Hang_126,17:31,17:31,17:36,08:56,18:07,3,0,1.880155
2,49,C027,Khach_Hang_027,18:04,18:30,18:40,18:30,21:30,28,26,22.903027
2,50,C087,Khach_Hang_087,18:42,18:42,18:47,18:30,21:30,2,0,1.141710
2,51,C211,Khach_Hang_211,18:49,18:49,18:54,18:30,21:30,2,0,1.473656
2,52,C181,Khach_Hang_181,18:55,18:55,19:00,18:30,21:30,1,0,0.709898
2,53,C035,Khach_Hang_035,19:01,19:01,19:08,18:30,21:30,1,0,0.659005
2,54,C094,Khach_Hang_094,19:09,19:09,19:16,18:30,21:30,1,0,0.732588
2,55,C026,Khach_Hang_026,19:18,19:18,19:25,18:30,21:30,2,0,1.336670
2,56,C287,Khach_Hang_287,19:26,19:26,19:33,18:30,21:30,1,0,0.683235
2,57,C133,Khach_Hang_133,19:41,19:41,19:48,18:30,21:30,8,0,6.524516
2,58,C076,Khach_Hang_076,19:56,19:56,20:01,18:30,21:30,8,0,6.479894
2,59,C074,Khach_Hang_074,20:06,20:06,20:11,18:30,21:30,5,0,3.409546
2,60,C213,Khach_Hang_213,20:19,20:19,20:26,18:30,21:30,8,0,5.923631
2,61,C293,Khach_Hang_293,20:33,20:33,20:43,18:30,21:30,7,0,5.793398
2,62,C226,Khach_Hang_226,20:46,20:46,20:51,18:30,21:30,3,0,1.873462
2,63,C040,Khach_Hang_040,20:53,20:53,21:03,18:30,21:30,2,0,1.121496
2,64,C146,Khach_Hang_146,21:04,21:04,21:09,18:30,21:30,1,0,0.527897
2,65,C170,Khach_Hang_170,21:10,21:10,21:15,18:30,21:30,1,0,0.268525
2,66,C011,Khach_Hang_011,21:18,21:18,21:23,18:30,21:30,3,0,2.240384
3,1,C252,Khach_Hang_252,00:20,07:21,07:28,07:21,14:56,20,421,16.426819
3,2,C258,Khach_Hang_258,07:30,07:30,07:37,07:17,15:32,2,0,1.196355
3,3,C186,Khach_Hang_186,07:42,08:30,08:37,08:30,11:30,5,48,4.090442
3,4,C246,Khach_Hang_246,09:09,09:09,09:19,07:19,16:01,32,0,25.956560
3,5,C162,Khach_Hang_162,09:35,09:35,09:42,08:30,11:30,16,0,12.903668
3,6,C044,Khach_Hang_044,09:46,09:46,09:51,09:46,16:57,4,0,3.058867
3,7,C264,Khach_Hang_264,09:54,09:54,09:59,07:52,16:04,3,0,1.946897
3,8,C084,Khach_Hang_084,10:01,10:01,10:08,08:30,11:30,2,0,1.480218
3,9,C150,Khach_Hang_150,10:10,10:10,10:20,08:30,11:30,2,0,1.021685
3,10,C265,Khach_Hang_265,10:23,10:23,10:33,08:30,11:30,3,0,2.122071
3,11,C192,Khach_Hang_192,10:36,10:36,10:43,08:30,11:30,3,0,2.228270
3,12,C129,Khach_Hang_129,10:44,10:44,10:54,08:30,11:30,1,0,0.415980
3,13,C167,Khach_Hang_167,10:56,10:56,11:06,08:30,11:30,2,0,1.336894
3,14,C221,Khach_Hang_221,11:25,11:25,11:35,08:30,11:30,19,0,15.634816
3,15,C223,Khach_Hang_223,11:39,13:30,13:40,13:30,17:00,4,111,3.031555
3,16,C275,Khach_Hang_275,13:42,13:42,13:52,08:01,14:15,2,0,1.079433
3,17,C285,Khach_Hang_285,13:56,13:56,14:01,13:30,17:00,4,0,3.103702
3,18,C232,Khach_Hang_232,14:02,14:02,14:07,13:30,17:00,1,0,0.190154
3,19,C242,Khach_Hang_242,14:11,14:11,14:21,13:30,17:00,4,0,3.117741
3,20,C092,Khach_Hang_092,14:25,14:25,14:32,09:24,16:40,4,0,3.274635
3,21,C101,Khach_Hang_101,14:33,14:33,14:38,09:53,19:10,1,0,0.758879
3,22,C070,Khach_Hang_070,14:39,14:39,14:46,13:30,17:00,1,0,0.607650
3,23,C239,Khach_Hang_239,14:47,14:47,14:57,13:30,17:00,1,0,0.607793
3,24,C038,Khach_Hang_038,14:59,14:59,15:09,13:30,17:00,2,0,1.232796
3,25,C171,Khach_Hang_171,15:36,15:36,15:46,13:30,17:00,27,0,22.030134
3,26,C222,Khach_Hang_222,16:00,16:00,16:07,09:43,17:03,14,0,11.183524
3,27,C296,Khach_Hang_296,16:19,16:19,16:29,13:30,17:00,12,0,9.383776
3,28,C041,Khach_Hang_041,16:43,16:43,16:48,13:30,17:00,14,0,11.016814
3,29,C034,Khach_Hang_034,16:50,16:50,16:55,13:30,17:00,2,0,0.878042
3,30,C086,Khach_Hang_086,16:59,16:59,17:09,13:30,17:00,4,0,2.748276
3,31,C250,Khach_Hang_250,17:14,18:30,18:35,18:30,21:30,5,76,3.473898
3,32,C023,Khach_Hang_023,18:41,18:41,18:46,18:30,21:30,6,0,4.302406
3,33,C036,Khach_Hang_036,19:00,19:00,19:05,18:30,21:30,14,0,11.384046
3,34,C028,Khach_Hang_028,19:20,19:20,19:25,18:30,21:30,15,0,11.786321
3,35,C207,Khach_Hang_207,19:33,19:33,19:40,18:30,21:30,8,0,5.999136
3,36,C018,Khach_Hang_018,19:41,19:41,19:51,18:30,21:30,1,0,0.520365
3,37,C118,Khach_Hang_118,19:53,19:53,20:00,18:30,21:30,2,0,1.573578
3,38,C199,Khach_Hang_199,20:01,20:01,20:11,18:30,21:30,1,0,0.537269
3,39,C136,Khach_Hang_136,20:13,20:13,20:18,18:30,21:30,2,0,1.646633
3,40,C165,Khach_Hang_165,20:19,20:19,20:29,18:30,21:30,1,0,0.107339
3,41,C282,Khach_Hang_282,20:31,20:31,20:36,18:30,21:30,2,0,1.399473
3,42,C172,Khach_Hang_172,20:37,20:37,20:47,18:30,21:30,1,0,0.759777
3,43,C292,Khach_Hang_292,20:49,20:49,20:59,18:30,21:30,2,0,1.639408
3,44,C091,Khach_Hang_091,21:01,21:01,21:08,18:30,21:30,2,0,1.156876
3,45,C191,Khach_Hang_191,21:10,21:10,21:17,18:30,21:30,2,0,1.366669
3,46,C080,Khach_Hang_080,21:18,21:18,21:28,18:30,21:30,1,0,0.269867
3,47,C089,Khach_Hang_089,21:30,21:30,21:37,18:30,21:30,2,0,1.559139
4,1,C251,Khach_Hang_251,00:17,07:40,07:50,07:40,15:32,17,443,14.140327
4,2,C048,Khach_Hang_048,08:03,08:30,08:37,08:30,11:30,13,27,10.205735
4,3,C227,Khach_Hang_227,09:05,09:05,09:10,09:05,16:18,28,0,22.725382
4,4,C096,Khach_Hang_096,09:41,09:41,09:51,08:30,11:30,31,0,25.259625
4,5,C081,Khach_Hang_081,09:55,09:55,10:02,08:30,11:30,4,0,3.319190
4,6,C243,Khach_Hang_243,10:04,10:04,10:11,08:30,11:30,2,0,1.575708
4,7,C174,Khach_Hang_174,10:15,10:15,10:25,08:30,11:30,4,0,2.529699
4,8,C077,Khach_Hang_077,10:53,10:53,11:00,08:30,11:30,28,0,23.251561
4,9,C230,Khach_Hang_230,11:22,11:22,11:29,08:44,17:39,22,0,17.560801
4,10,C121,Khach_Hang_121,11:32,18:30,18:37,18:30,21:30,3,418,2.296122
4,11,C220,Khach_Hang_220,18:49,18:49,18:56,18:30,21:30,12,0,9.288718
4,12,C281,Khach_Hang_281,19:11,19:11,19:18,18:30,21:30,15,0,11.925609
4,13,C128,Khach_Hang_128,19:21,19:21,19:26,18:30,21:30,3,0,2.007684
4,14,C173,Khach_Hang_173,19:27,19:27,19:34,18:30,21:30,1,0,0.800924
4,15,C137,Khach_Hang_137,19:41,19:41,19:48,18:30,21:30,7,0,5.731027
4,16,C113,Khach_Hang_113,20:00,20:00,20:07,18:30,21:30,12,0,9.293334
4,17,C168,Khach_Hang_168,20:08,20:08,20:18,18:30,21:30,1,0,0.152649
4,18,C219,Khach_Hang_219,20:22,20:22,20:29,18:30,21:30,4,0,2.544604
4,19,C001,Khach_Hang_001,20:30,20:30,20:35,18:30,21:30,1,0,0.711911
4,20,C197,Khach_Hang_197,20:36,20:36,20:43,18:30,21:30,1,0,0.130434
4,21,C278,Khach_Hang_278,20:45,20:45,20:52,18:30,21:30,2,0,1.652199
4,22,C202,Khach_Hang_202,20:54,20:54,21:01,18:30,21:30,2,0,1.614188
4,23,C190,Khach_Hang_190,21:02,21:02,21:12,18:30,21:30,1,0,0.287368
4,24,C132,Khach_Hang_132,21:13,21:13,21:18,18:30,21:30,1,0,0.238125
4,25,C210,Khach_Hang_210,21:19,21:19,21:29,18:30,21:30,1,0,0.551969
4,26,C090,Khach_Hang_090,21:30,21:30,21:40,18:30,21:30,1,0,0.653547
5,1,C024,Khach_Hang_024,00:15,09:09,09:16,09:09,17:30,15,534,12.413671
5,2,C130,Khach_Hang_130,09:24,09:24,09:31,08:30,11:30,8,0,6.558895
5,3,C117,Khach_Hang_117,09:43,09:43,09:50,08:30,11:30,12,0,9.855713
5,4,C228,Khach_Hang_228,10:31,10:31,10:41,08:30,11:30,41,0,34.085890
5,5,C066,Khach_Hang_066,11:09,18:30,18:35,18:30,21:30,28,441,22.727625
5,6,C123,Khach_Hang_123,18:38,18:38,18:43,18:30,21:30,3,0,1.750781
5,7,C295,Khach_Hang_295,18:45,18:45,18:52,18:30,21:30,2,0,1.414487
5,8,C095,Khach_Hang_095,18:54,18:54,19:04,18:30,21:30,2,0,1.024469
5,9,C235,Khach_Hang_235,19:05,19:05,19:15,18:30,21:30,1,0,0.823233
5,10,C020,Khach_Hang_020,19:17,19:17,19:22,18:30,21:30,2,0,1.296393
5,11,C007,Khach_Hang_007,19:24,19:24,19:34,18:30,21:30,2,0,1.450725
5,12,C279,Khach_Hang_279,19:37,19:37,19:42,18:30,21:30,3,0,2.460102
5,13,C164,Khach_Hang_164,19:43,19:43,19:53,18:30,21:30,1,0,0.078254
5,14,C268,Khach_Hang_268,19:56,19:56,20:06,18:30,21:30,3,0,2.453664
5,15,C225,Khach_Hang_225,20:10,20:10,20:20,18:30,21:30,4,0,2.629993
5,16,C145,Khach_Hang_145,20:35,20:35,20:42,18:30,21:30,15,0,12.140810
5,17,C105,Khach_Hang_105,20:59,20:59,21:04,18:30,21:30,17,0,13.994394
5,18,C272,Khach_Hang_272,21:07,21:07,21:12,18:30,21:30,3,0,2.343984
5,19,C233,Khach_Hang_233,21:16,21:16,21:26,18:30,21:30,4,0,2.807812
5,20,C012,Khach_Hang_012,21:30,21:30,21:40,18:30,21:30,4,0,3.163566
6,1,C116,Khach_Hang_116,00:13,08:00,08:10,08:00,21:00,13,467,10.388526
6,2,C263,Khach_Hang_263,08:29,08:29,08:39,08:00,21:00,19,0,15.665432
6,3,C159,Khach_Hang_159,08:48,08:48,08:58,08:00,21:00,9,0,7.321641
6,4,C185,Khach_Hang_185,09:02,09:02,09:09,08:00,21:00,4,0,2.598899
6,5,C047,Khach_Hang_047,09:19,09:19,09:29,08:00,21:00,10,0,8.206789
6,6,C004,Khach_Hang_004,09:38,09:38,09:43,08:00,21:00,9,0,7.241099
6,7,C248,Khach_Hang_248,09:46,09:46,09:56,08:00,21:00,3,0,2.343490
6,8,C067,Khach_Hang_067,10:02,10:02,10:07,08:00,21:00,6,0,4.965685
6,9,C093,Khach_Hang_093,10:11,10:11,10:16,08:00,21:00,4,0,3.314262
6,10,C259,Khach_Hang_259,10:19,10:19,10:24,08:00,21:00,3,0,2.329107
6,11,C097,Khach_Hang_097,10:26,10:26,10:31,08:00,21:00,2,0,1.262108
6,12,C253,Khach_Hang_253,10:33,10:33,10:40,08:00,21:00,2,0,1.393008
6,13,C138,Khach_Hang_138,10:53,10:53,10:58,08:00,21:00,13,0,10.030194
6,14,C177,Khach_Hang_177,10:59,10:59,11:04,08:00,21:00,1,0,0.330859
6,15,C050,Khach_Hang_050,11:07,11:07,11:14,08:00,21:00,3,0,2.487982
6,16,C195,Khach_Hang_195,11:15,11:15,11:20,08:00,21:00,1,0,0.353268
6,17,C139,Khach_Hang_139,11:23,11:23,11:33,08:00,21:00,3,0,1.873026
6,18,C120,Khach_Hang_120,11:35,11:35,11:42,08:00,21:00,2,0,0.974042
6,19,C299,Khach_Hang_299,11:45,11:45,11:50,08:00,21:00,3,0,1.837609
6,20,C109,Khach_Hang_109,12:00,12:00,12:05,08:00,21:00,10,0,8.219646
6,21,C157,Khach_Hang_157,12:13,12:13,12:23,08:00,21:00,8,0,6.523115
6,22,C127,Khach_Hang_127,12:24,12:24,12:31,08:00,21:00,1,0,0.745444
6,23,C037,Khach_Hang_037,12:32,12:32,12:42,08:00,21:00,1,0,0.606116
6,24,C208,Khach_Hang_208,12:43,12:43,12:50,08:00,21:00,1,0,0.169939
6,25,C153,Khach_Hang_153,12:52,12:52,12:57,08:00,21:00,2,0,1.245105
6,26,C049,Khach_Hang_049,12:59,12:59,13:04,08:00,21:00,2,0,1.631480
6,27,C062,Khach_Hang_062,13:05,13:05,13:12,08:00,21:00,1,0,0.121920
6,28,C125,Khach_Hang_125,13:14,13:14,13:24,08:00,21:00,2,0,0.900446
6,29,C108,Khach_Hang_108,13:25,13:25,13:32,08:00,21:00,1,0,0.436720
6,30,C209,Khach_Hang_209,13:34,13:34,13:39,08:00,21:00,2,0,1.472839
6,31,C188,Khach_Hang_188,13:42,13:42,13:52,08:00,21:00,3,0,2.473035
6,32,C103,Khach_Hang_103,13:54,13:54,14:04,08:00,21:00,2,0,1.039767
7,1,C019,Khach_Hang_019,00:15,08:00,08:10,08:00,21:00,15,465,11.951337
7,2,C088,Khach_Hang_088,08:15,08:15,08:25,08:00,21:00,5,0,3.707491
7,3,C212,Khach_Hang_212,08:38,08:38,08:48,08:00,21:00,13,0,10.408335
7,4,C029,Khach_Hang_029,08:57,08:57,09:04,08:00,21:00,9,0,6.813846
7,5,C064,Khach_Hang_064,09:18,09:18,09:28,08:00,21:00,14,0,11.041510
7,6,C200,Khach_Hang_200,09:41,09:41,09:51,08:00,21:00,13,0,10.703620
7,7,C079,Khach_Hang_079,10:04,10:04,10:11,08:00,21:00,13,0,10.103707
7,8,C196,Khach_Hang_196,10:21,10:21,10:28,08:00,21:00,10,0,7.888079
7,9,C240,Khach_Hang_240,10:42,10:42,10:47,08:00,21:00,14,0,11.592088
7,10,C298,Khach_Hang_298,10:53,10:53,11:00,08:00,21:00,6,0,4.491131
7,11,C149,Khach_Hang_149,11:03,11:03,11:10,08:00,21:00,3,0,2.236677
7,12,C111,Khach_Hang_111,11:14,11:14,11:21,08:00,21:00,4,0,2.985494
7,13,C267,Khach_Hang_267,11:38,11:38,11:48,08:00,21:00,17,0,13.839606
7,14,C261,Khach_Hang_261,11:51,11:51,11:58,08:00,21:00,3,0,2.387788
7,15,C142,Khach_Hang_142,12:00,12:00,12:05,08:00,21:00,2,0,1.083469
7,16,C104,Khach_Hang_104,12:06,12:06,12:16,08:00,21:00,1,0,0.722713
7,17,C042,Khach_Hang_042,12:23,12:23,12:30,08:00,21:00,7,0,5.279291
7,18,C277,Khach_Hang_277,12:39,12:39,12:46,08:00,21:00,9,0,7.352137
7,19,C273,Khach_Hang_273,12:56,12:56,13:01,08:00,21:00,10,0,7.736882
7,20,C244,Khach_Hang_244,13:09,13:09,13:19,08:00,21:00,8,0,6.260818
7,21,C082,Khach_Hang_082,13:21,13:21,13:31,08:00,21:00,2,0,1.331945
7,22,C234,Khach_Hang_234,13:34,13:34,13:39,08:00,21:00,3,0,2.463044
