day,stop_order,customer_id,customer_name,arrival_time,service_start_time,service_end_time,selected_window_start,selected_window_end,travel_from_previous_min,waiting_min,distance_from_previous_km
3,9,C023,Khach_Hang_023,19:36,19:36,19:41,18:30,21:30,4,0,2.527166
3,10,C045,Khach_Hang_045,19:43,19:43,19:50,18:30,21:30,2,0,1.311771
3,11,C237,Khach_Hang_237,19:51,19:51,19:56,18:30,21:30,1,0,0.738914
3,12,C290,Khach_Hang_290,19:58,19:58,20:08,18:30,21:30,2,0,1.048958
3,13,C116,Khach_Hang_116,20:10,20:10,20:20,18:30,21:30,2,0,1.243179
3,14,C193,Khach_Hang_193,20:25,20:25,20:30,18:30,21:30,5,0,4.126107
3,15,C012,Khach_Hang_012,20:31,20:31,20:41,18:30,21:30,1,0,0.675158
3,16,C200,Khach_Hang_200,20:53,20:53,21:03,18:30,21:30,12,0,9.936877
3,17,C036,Khach_Hang_036,21:09,21:09,21:14,18:30,21:30,6,0,4.317607
4,1,C201,Khach_Hang_201,09:05,09:05,09:10,09:05,17:32,11,0,8.443737
4,2,C230,Khach_Hang_230,09:13,09:13,09:20,08:44,17:39,3,0,2.284540
4,3,C106,Khach_Hang_106,09:22,09:22,09:29,09:02,15:56,2,0,1.433331
4,4,C186,Khach_Hang_186,09:37,09:37,09:44,08:30,11:30,8,0,5.900022
4,5,C258,Khach_Hang_258,09:49,09:49,09:56,09:24,15:26,5,0,4.090442
4,6,C220,Khach_Hang_220,10:04,18:30,18:37,18:30,21:30,8,506,5.995652
4,7,C083,Khach_Hang_083,18:48,18:48,18:55,18:30,21:30,11,0,9.020665
4,8,C128,Khach_Hang_128,19:15,19:15,19:20,18:30,21:30,20,0,16.150629
4,9,C173,Khach_Hang_173,19:21,19:21,19:28,18:30,21:30,1,0,0.800924
4,10,C281,Khach_Hang_281,19:32,19:32,19:39,18:30,21:30,4,0,2.757032
4,11,C137,Khach_Hang_137,19:46,19:46,19:53,18:30,21:30,7,0,5.160258
4,12,C099,Khach_Hang_099,20:03,20:03,20:08,18:30,21:30,10,0,7.897232
4,13,C113,Khach_Hang_113,20:21,20:21,20:28,18:30,21:30,13,0,10.190125
4,14,C168,Khach_Hang_168,20:29,20:29,20:39,18:30,21:30,1,0,0.152649
4,15,C157,Khach_Hang_157,20:42,20:42,20:52,18:30,21:30,3,0,1.726736
4,16,C104,Khach_Hang_104,20:55,20:55,21:05,18:30,21:30,3,0,2.168365
4,17,C163,Khach_Hang_163,21:06,21:06,21:16,18:30,21:30,1,0,0.770094
4,18,C219,Khach_Hang_219,21:18,21:18,21:25,18:30,21:30,2,0,1.422438
5,1,C008,Khach_Hang_008,08:30,08:30,08:40,08:30,11:30,7,0,5.825003
5,2,C228,Khach_Hang_228,08:45,08:45,08:55,08:30,11:30,5,0,4.123745
5,3,C247,Khach_Hang_247,09:05,09:05,09:10,08:30,11:30,10,0,8.305431
5,4,C110,Khach_Hang_110,09:12,09:12,09:22,07:09,17:02,2,0,0.857489
5,5,C054,Khach_Hang_054,09:23,09:23,09:33,08:30,11:30,1,0,0.768632
5,6,C090,Khach_Hang_090,09:34,18:30,18:40,18:30,21:30,1,536,0.398406
5,7,C131,Khach_Hang_131,18:41,18:41,18:51,18:30,21:30,1,0,0.757367
5,8,C190,Khach_Hang_190,18:53,18:53,19:03,18:30,21:30,2,0,0.885973
5,9,C001,Khach_Hang_001,19:05,19:05,19:10,18:30,21:30,2,0,1.307964
5,10,C195,Khach_Hang_195,19:12,19:12,19:17,18:30,21:30,2,0,1.483179
5,11,C261,Khach_Hang_261,19:19,19:19,19:26,18:30,21:30,2,0,1.258424
5,12,C153,Khach_Hang_153,19:29,19:29,19:34,18:30,21:30,3,0,2.113158
5,13,C037,Khach_Hang_037,19:36,19:36,19:46,18:30,21:30,2,0,1.351763
5,14,C127,Khach_Hang_127,19:47,19:47,19:54,18:30,21:30,1,0,0.606116
5,15,C244,Khach_Hang_244,19:56,19:56,20:06,18:30,21:30,2,0,1.401851
5,16,C082,Khach_Hang_082,20:08,20:08,20:18,18:30,21:30,2,0,1.331945
5,17,C042,Khach_Hang_042,20:25,20:25,20:32,18:30,21:30,7,0,5.483167
5,18,C066,Khach_Hang_066,20:53,20:53,20:58,18:30,21:30,21,0,17.061070
5,19,C123,Khach_Hang_123,21:01,21:01,21:06,18:30,21:30,3,0,1.750781
5,20,C118,Khach_Hang_118,21:08,21:08,21:15,18:30,21:30,2,0,1.316276
5,21,C018,Khach_Hang_018,21:17,21:17,21:27,18:30,21:30,2,0,1.573578
6,1,C145,Khach_Hang_145,08:00,08:00,08:07,08:00,21:00,8,0,6.554676
6,2,C198,Khach_Hang_198,08:17,08:17,08:24,07:01,14:42,10,0,7.725959
6,3,C103,Khach_Hang_103,08:29,08:29,08:39,08:00,21:00,5,0,3.429748
6,4,C206,Khach_Hang_206,08:42,08:42,08:49,08:42,16:58,3,0,2.362417
6,5,C179,Khach_Hang_179,08:50,08:50,08:55,08:24,16:48,1,0,0.415538
6,6,C107,Khach_Hang_107,08:56,08:56,09:03,07:13,13:38,1,0,0.404882
6,7,C068,Khach_Hang_068,09:04,09:04,09:11,07:40,15:32,1,0,0.202146
6,8,C005,Khach_Hang_005,09:12,09:12,09:19,08:15,17:51,1,0,0.595959
6,9,C144,Khach_Hang_144,09:20,09:20,09:27,09:08,16:22,1,0,0.669404
6,10,C135,Khach_Hang_135,09:28,09:28,09:38,07:17,17:16,1,0,0.709949
6,11,C216,Khach_Hang_216,09:39,09:39,09:46,07:42,17:40,1,0,0.158422
6,12,C208,Khach_Hang_208,09:48,09:48,09:55,08:00,21:00,2,0,1.423768
6,13,C120,Khach_Hang_120,09:58,09:58,10:05,08:00,21:00,3,0,2.037892
6,14,C139,Khach_Hang_139,10:07,10:07,10:17,08:00,21:00,2,0,0.974042
6,15,C274,Khach_Hang_274,10:18,10:18,10:25,09:42,18:57,1,0,0.661830
6,16,C176,Khach_Hang_176,10:27,10:27,10:34,08:57,17:21,2,0,1.197917
6,17,C100,Khach_Hang_100,10:36,10:36,10:41,09:02,17:16,2,0,0.965400
6,18,C050,Khach_Hang_050,10:42,10:42,10:49,08:00,21:00,1,0,0.711636
6,19,C187,Khach_Hang_187,10:51,10:51,11:01,09:42,16:21,2,0,1.608720
6,20,C177,Khach_Hang_177,11:06,11:06,11:11,08:00,21:00,5,0,4.079350
6,21,C138,Khach_Hang_138,11:12,11:12,11:17,08:00,21:00,1,0,0.330859
6,22,C299,Khach_Hang_299,11:23,11:23,11:28,08:00,21:00,6,0,4.377036
6,23,C264,Khach_Hang_264,11:36,11:36,11:41,09:35,17:45,8,0,5.961803
6,24,C044,Khach_Hang_044,11:44,11:44,11:49,07:47,15:54,3,0,1.946897
6,25,C109,Khach_Hang_109,11:57,11:57,12:02,08:00,21:00,8,0,6.062169
6,26,C246,Khach_Hang_246,12:19,12:19,12:29,08:11,17:08,17,0,13.666336
6,27,C266,Khach_Hang_266,12:33,12:33,12:40,09:25,17:12,4,0,2.545298
6,28,C252,Khach_Hang_252,13:06,13:06,13:13,09:46,16:28,26,0,21.161715
6,29,C148,Khach_Hang_148,13:29,13:29,13:39,07:57,15:13,16,0,13.321643
6,30,C284,Khach_Hang_284,13:41,13:41,13:51,07:11,16:50,2,0,1.419624
6,31,C155,Khach_Hang_155,13:52,13:52,13:57,08:00,21:00,1,0,0.393591
6,32,C272,Khach_Hang_272,13:58,13:58,14:03,08:00,21:00,1,0,0.612186
6,33,C249,Khach_Hang_249,14:04,14:04,14:14,08:12,15:38,1,0,0.322222
6,34,C094,Khach_Hang_094,14:15,14:15,14:22,08:00,21:00,1,0,0.544783
6,35,C224,Khach_Hang_224,14:23,14:23,14:33,08:01,15:19,1,0,0.697561
6,36,C003,Khach_Hang_003,14:34,14:34,14:41,08:24,17:52,1,0,0.809345
6,37,C065,Khach_Hang_065,14:43,14:43,14:48,08:00,21:00,2,0,0.857900
6,38,C112,Khach_Hang_112,14:50,14:50,15:00,09:19,17:33,2,0,1.366021
6,39,C105,Khach_Hang_105,15:04,15:04,15:09,08:00,21:00,4,0,2.530822
6,40,C182,Khach_Hang_182,15:13,15:13,15:20,08:41,18:38,4,0,2.643449
6,41,C141,Khach_Hang_141,15:21,15:21,15:31,09:37,18:53,1,0,0.421407
6,42,C147,Khach_Hang_147,15:37,15:37,15:42,07:44,16:24,6,0,4.425085
6,43,C213,Khach_Hang_213,15:48,15:48,15:55,08:00,21:00,6,0,4.947012
6,44,C222,Khach_Hang_222,15:59,15:59,16:06,09:36,17:16,4,0,3.105419
6,45,C074,Khach_Hang_074,16:16,16:16,16:21,08:00,21:00,10,0,7.969772
6,46,C227,Khach_Hang_227,16:50,16:50,16:55,08:20,17:55,29,0,23.753411
6,47,C159,Khach_Hang_159,17:00,17:00,17:10,08:00,21:00,5,0,3.593347
6,48,C185,Khach_Hang_185,17:14,17:14,17:21,08:00,21:00,4,0,2.598899
6,49,C263,Khach_Hang_263,17:30,17:30,17:40,08:00,21:00,9,0,6.786055
6,50,C047,Khach_Hang_047,17:49,17:49,17:59,08:00,21:00,9,0,7.144174
6,51,C004,Khach_Hang_004,18:08,18:08,18:13,08:00,21:00,9,0,7.241099
6,52,C093,Khach_Hang_093,18:16,18:16,18:21,08:00,21:00,3,0,2.313676
6,53,C282,Khach_Hang_282,18:22,18:22,18:27,08:00,21:00,1,0,0.631579
6,54,C172,Khach_Hang_172,18:28,18:28,18:38,08:00,21:00,1,0,0.759777
6,55,C165,Khach_Hang_165,18:40,18:40,18:50,08:00,21:00,2,0,1.171162
6,56,C259,Khach_Hang_259,18:52,18:52,18:57,08:00,21:00,2,0,1.131030
6,57,C080,Khach_Hang_080,18:58,18:58,19:08,08:00,21:00,1,0,0.673118
6,58,C191,Khach_Hang_191,19:09,19:09,19:16,08:00,21:00,1,0,0.269867
6,59,C089,Khach_Hang_089,19:19,19:19,19:26,08:00,21:00,3,0,1.742755
6,60,C097,Khach_Hang_097,19:28,19:28,19:33,08:00,21:00,2,0,1.011922
6,61,C253,Khach_Hang_253,19:35,19:35,19:42,08:00,21:00,2,0,1.393008
6,62,C207,Khach_Hang_207,19:45,19:45,19:52,08:00,21:00,3,0,1.886196
6,63,C067,Khach_Hang_067,19:54,19:54,19:59,08:00,21:00,2,0,1.576631
6,64,C225,Khach_Hang_225,20:01,20:01,20:11,08:00,21:00,2,0,1.595466
6,65,C199,Khach_Hang_199,20:13,20:13,20:23,08:00,21:00,2,0,1.059922
6,66,C248,Khach_Hang_248,20:27,20:27,20:37,08:00,21:00,4,0,3.259506
6,67,C164,Khach_Hang_164,20:40,20:40,20:50,08:00,21:00,3,0,1.750781
7,1,C033,Khach_Hang_033,08:23,08:23,08:33,08:23,17:12,14,0,11.419667
7,2,C017,Khach_Hang_017,08:34,08:34,08:44,07:09,14:22,1,0,0.399234
7,3,C024,Khach_Hang_024,08:45,09:00,09:07,09:00,15:11,1,15,0.810033
7,4,C205,Khach_Hang_205,09:08,09:08,09:15,08:04,16:52,1,0,0.781259
7,5,C058,Khach_Hang_058,09:16,09:16,09:23,08:00,21:00,1,0,0.611494
7,6,C088,Khach_Hang_088,09:25,09:25,09:35,08:00,21:00,2,0,1.634330
7,7,C251,Khach_Hang_251,09:39,09:39,09:49,08:56,14:56,4,0,3.192314
7,8,C064,Khach_Hang_064,09:51,09:51,10:01,08:00,21:00,2,0,1.548950
7,9,C019,Khach_Hang_019,10:06,10:06,10:16,08:00,21:00,5,0,3.708086
7,10,C013,Khach_Hang_013,10:17,10:17,10:27,07:26,16:28,1,0,0.587761
7,11,C212,Khach_Hang_212,10:45,10:45,10:55,08:00,21:00,18,0,14.664541
7,12,C029,Khach_Hang_029,11:04,11:04,11:11,08:00,21:00,9,0,6.813846
7,13,C079,Khach_Hang_079,11:46,11:46,11:53,08:00,21:00,35,0,29.067537
7,14,C196,Khach_Hang_196,12:03,12:03,12:10,08:00,21:00,10,0,7.888079
7,15,C240,Khach_Hang_240,12:24,12:24,12:29,08:00,21:00,14,0,11.592088
7,16,C279,Khach_Hang_279,12:31,12:31,12:36,08:00,21:00,2,0,1.295849
7,17,C020,Khach_Hang_020,12:38,12:38,12:43,08:00,21:00,2,0,1.368693
7,18,C021,Khach_Hang_021,12:45,12:45,12:50,08:47,17:30,2,0,1.541416
7,19,C292,Khach_Hang_292,12:53,12:53,13:03,08:00,21:00,3,0,1.740969
7,20,C298,Khach_Hang_298,13:05,13:05,13:12,08:00,21:00,2,0,0.970272
7,21,C136,Khach_Hang_136,13:14,13:14,13:19,08:00,21:00,2,0,1.027762
7,22,C161,Khach_Hang_161,13:20,13:20,13:25,08:46,16:01,1,0,0.769537
7,23,C022,Khach_Hang_022,13:26,13:26,13:36,09:50,18:41,1,0,0.780115
7,24,C025,Khach_Hang_025,13:38,13:38,13:43,07:11,14:41,2,0,1.450581
7,25,C256,Khach_Hang_256,13:47,13:47,13:57,07:22,16:29,4,0,2.750775
7,26,C092,Khach_Hang_092,13:59,13:59,14:06,07:28,15:14,2,0,0.946594
7,27,C052,Khach_Hang_052,14:07,14:07,14:12,09:36,19:22,1,0,0.658862
7,28,C215,Khach_Hang_215,14:13,14:13,14:23,09:01,15:25,1,0,0.748186
7,29,C032,Khach_Hang_032,14:26,14:26,14:36,08:34,18:30,3,0,1.683188
7,30,C126,Khach_Hang_126,14:37,14:37,14:42,09:20,19:13,1,0,0.209748
7,31,C160,Khach_Hang_160,14:44,14:44,14:51,07:25,16:50,2,0,1.152673
7,32,C254,Khach_Hang_254,14:53,14:53,15:00,09:31,16:28,2,0,1.179199
7,33,C149,Khach_Hang_149,15:02,15:02,15:09,08:00,21:00,2,0,1.093504
7,34,C075,Khach_Hang_075,15:13,15:13,15:23,09:11,17:10,4,0,2.948847
7,35,C111,Khach_Hang_111,15:25,15:25,15:32,08:00,21:00,2,0,1.644120
7,36,C028,Khach_Hang_028,15:40,15:40,15:45,08:00,21:00,8,0,6.193660
7,37,C178,Khach_Hang_178,15:53,15:53,16:03,09:21,17:22,8,0,6.348746
7,38,C277,Khach_Hang_277,16:26,16:26,16:33,08:00,21:00,23,0,18.745334
7,39,C273,Khach_Hang_273,16:43,16:43,16:48,08:00,21:00,10,0,7.736882
