day,stop_order,customer_id,customer_name,arrival_time,service_start_time,service_end_time,selected_window_start,selected_window_end,travel_from_previous_min,waiting_min,distance_from_previous_km
1,29,C171,Khach_Hang_171,13:27,13:30,13:40,13:30,17:00,14,3,11.183524
1,30,C072,Khach_Hang_072,13:44,13:44,13:54,13:30,17:00,4,0,2.914309
1,31,C071,Khach_Hang_071,13:56,13:56,14:06,13:30,17:00,2,0,1.277700
1,32,C214,Khach_Hang_214,14:08,14:08,14:18,13:30,17:00,2,0,1.247957
1,33,C061,Khach_Hang_061,14:19,14:19,14:24,13:30,17:00,1,0,0.725594
1,34,C056,Khach_Hang_056,14:26,14:26,14:33,13:30,17:00,2,0,1.033897
1,35,C284,Khach_Hang_284,14:38,14:38,14:48,07:26,17:14,5,0,3.657009
1,36,C057,Khach_Hang_057,14:57,14:57,15:02,13:30,17:00,9,0,7.323693
1,37,C228,Khach_Hang_228,15:17,15:17,15:27,13:30,17:00,15,0,12.346179
1,38,C247,Khach_Hang_247,15:37,15:37,15:42,13:30,17:00,10,0,8.305431
1,39,C174,Khach_Hang_174,15:45,15:45,15:55,13:30,17:00,3,0,1.930098
1,40,C107,Khach_Hang_107,15:56,15:56,16:03,07:12,16:03,1,0,0.592971
1,41,C236,Khach_Hang_236,16:04,16:04,16:09,13:30,17:00,1,0,0.717672
1,42,C030,Khach_Hang_030,16:10,16:10,16:17,13:30,17:00,1,0,0.641904
1,43,C081,Khach_Hang_081,16:18,16:18,16:25,13:30,17:00,1,0,0.417750
1,44,C243,Khach_Hang_243,16:27,16:27,16:34,13:30,17:00,2,0,1.575708
1,45,C152,Khach_Hang_152,16:35,16:35,16:40,13:30,17:00,1,0,0.729937
1,46,C150,Khach_Hang_150,16:41,16:41,16:51,13:30,17:00,1,0,0.762188
1,47,C143,Khach_Hang_143,16:53,16:53,17:00,13:30,17:00,2,0,1.244692
1,48,C206,Khach_Hang_206,17:02,17:02,17:09,08:54,17:27,2,0,1.362769
1,49,C075,Khach_Hang_075,17:31,17:31,17:41,08:23,18:22,22,0,17.987884
1,50,C266,Khach_Hang_266,18:19,18:19,18:26,09:15,19:02,38,0,30.870602
1,51,C099,Khach_Hang_099,18:32,18:32,18:37,18:30,21:30,6,0,4.895806
1,52,C188,Khach_Hang_188,18:50,18:50,19:00,18:30,21:30,13,0,10.518767
1,53,C270,Khach_Hang_270,19:03,19:03,19:13,18:30,21:30,3,0,1.788370
1,54,C125,Khach_Hang_125,19:15,19:15,19:25,18:30,21:30,2,0,1.198427
1,55,C234,Khach_Hang_234,19:26,19:26,19:31,18:30,21:30,1,0,0.817493
1,56,C062,Khach_Hang_062,19:32,19:32,19:39,18:30,21:30,1,0,0.087778
1,57,C049,Khach_Hang_049,19:40,19:40,19:45,18:30,21:30,1,0,0.121920
1,58,C014,Khach_Hang_014,19:46,19:46,19:56,18:30,21:30,1,0,0.664234
1,59,C180,Khach_Hang_180,19:59,19:59,20:09,18:30,21:30,3,0,1.790690
1,60,C142,Khach_Hang_142,20:10,20:10,20:15,18:30,21:30,1,0,0.796201
1,61,C299,Khach_Hang_299,20:18,20:18,20:23,18:30,21:30,3,0,1.990256
1,62,C139,Khach_Hang_139,20:26,20:26,20:36,18:30,21:30,3,0,1.931413
1,63,C261,Khach_Hang_261,20:37,20:37,20:44,18:30,21:30,1,0,0.761881
1,64,C267,Khach_Hang_267,20:47,20:47,20:57,18:30,21:30,3,0,2.387788
1,65,C209,Khach_Hang_209,20:59,20:59,21:04,18:30,21:30,2,0,1.241291
1,66,C169,Khach_Hang_169,21:20,21:20,21:25,18:30,21:30,16,0,12.880928
2,1,C231,Khach_Hang_231,07:08,07:08,07:15,07:08,14:18,19,0,15.615676
2,2,C135,Khach_Hang_135,07:17,07:18,07:28,07:18,13:29,2,1,1.262189
2,3,C216,Khach_Hang_216,07:29,07:29,07:36,07:29,13:34,1,0,0.158422
2,4,C140,Khach_Hang_140,07:59,07:59,08:04,07:57,17:30,23,0,18.810318
2,5,C246,Khach_Hang_246,08:31,08:36,08:46,08:36,16:31,27,5,22.095358
2,6,C054,Khach_Hang_054,09:02,09:02,09:12,08:30,11:30,16,0,13.314350
2,7,C269,Khach_Hang_269,09:17,09:17,09:24,08:30,11:30,5,0,3.500644
2,8,C274,Khach_Hang_274,09:31,09:31,09:38,09:17,16:40,7,0,5.726708
2,9,C198,Khach_Hang_198,09:47,09:47,09:54,08:57,15:24,9,0,7.234624
2,10,C008,Khach_Hang_008,10:06,10:06,10:16,08:30,11:30,12,0,9.782521
2,11,C201,Khach_Hang_201,10:24,10:24,10:29,08:21,15:35,8,0,6.574411
2,12,C252,Khach_Hang_252,10:39,10:39,10:46,08:32,15:36,10,0,8.089024
2,13,C258,Khach_Hang_258,10:48,10:48,10:55,09:53,16:29,2,0,1.196355
2,14,C186,Khach_Hang_186,11:00,11:00,11:07,08:30,11:30,5,0,4.090442
2,15,C130,Khach_Hang_130,11:21,11:21,11:28,08:30,11:30,14,0,11.284421
2,16,C161,Khach_Hang_161,12:09,12:09,12:14,07:11,15:35,41,0,33.856827
2,17,C021,Khach_Hang_021,12:19,12:19,12:24,08:17,14:48,5,0,3.516672
2,18,C256,Khach_Hang_256,12:28,12:28,12:38,09:02,15:20,4,0,3.145828
2,19,C032,Khach_Hang_032,12:41,12:41,12:51,08:38,16:04,3,0,2.198436
2,20,C156,Khach_Hang_156,13:25,13:30,13:35,13:30,17:00,34,5,27.925876
2,21,C147,Khach_Hang_147,13:36,13:36,13:41,08:16,15:26,1,0,0.622160
2,22,C002,Khach_Hang_002,13:45,13:45,13:50,13:30,17:00,4,0,2.856951
2,23,C141,Khach_Hang_141,13:53,13:53,14:03,07:39,14:49,3,0,1.988169
2,24,C015,Khach_Hang_015,14:05,14:05,14:10,08:51,15:14,2,0,1.587887
2,25,C245,Khach_Hang_245,14:11,14:11,14:18,13:30,17:00,1,0,0.742549
2,26,C003,Khach_Hang_003,14:20,14:20,14:27,07:21,14:40,2,0,1.061879
2,27,C013,Khach_Hang_013,14:30,14:30,14:40,07:13,15:57,3,0,1.922653
2,28,C102,Khach_Hang_102,14:49,14:49,14:54,13:30,17:00,9,0,6.869878
2,29,C176,Khach_Hang_176,15:19,15:19,15:26,08:30,15:38,25,0,20.049955
2,30,C227,Khach_Hang_227,15:58,15:58,16:03,09:22,16:04,32,0,26.123511
2,31,C126,Khach_Hang_126,16:21,16:21,16:26,08:56,18:07,18,0,14.207398
2,32,C151,Khach_Hang_151,16:28,16:28,16:38,13:30,17:00,2,0,1.008788
2,33,C039,Khach_Hang_039,16:40,16:40,16:45,13:30,17:00,2,0,0.987034
2,34,C073,Khach_Hang_073,16:51,16:51,16:58,13:30,17:00,6,0,4.294193
2,35,C300,Khach_Hang_300,17:02,17:02,17:12,09:59,19:48,4,0,2.985003
2,36,C025,Khach_Hang_025,17:16,17:16,17:21,09:48,18:28,4,0,3.252778
2,37,C215,Khach_Hang_215,17:27,17:27,17:37,08:56,18:16,6,0,4.193226
2,38,C160,Khach_Hang_160,17:40,17:40,17:47,09:16,18:02,3,0,1.688304
2,39,C027,Khach_Hang_027,18:16,18:30,18:40,18:30,21:30,29,14,23.499251
2,40,C087,Khach_Hang_087,18:42,18:42,18:47,18:30,21:30,2,0,1.141710
2,41,C211,Khach_Hang_211,18:49,18:49,18:54,18:30,21:30,2,0,1.473656
2,42,C170,Khach_Hang_170,18:55,18:55,19:00,18:30,21:30,1,0,0.582158
2,43,C040,Khach_Hang_040,19:01,19:01,19:11,18:30,21:30,1,0,0.280379
2,44,C146,Khach_Hang_146,19:12,19:12,19:17,18:30,21:30,1,0,0.527897
2,45,C181,Khach_Hang_181,19:18,19:18,19:23,18:30,21:30,1,0,0.490454
2,46,C011,Khach_Hang_011,19:26,19:26,19:31,18:30,21:30,3,0,1.848993
2,47,C051,Khach_Hang_051,19:33,19:33,19:43,18:30,21:30,2,0,1.428799
2,48,C094,Khach_Hang_094,19:45,19:45,19:52,18:30,21:30,2,0,1.163936
2,49,C114,Khach_Hang_114,19:54,19:54,20:04,18:30,21:30,2,0,1.070025
2,50,C026,Khach_Hang_026,20:05,20:05,20:12,18:30,21:30,1,0,0.665432
2,51,C074,Khach_Hang_074,20:21,20:21,20:26,18:30,21:30,9,0,6.908624
2,52,C085,Khach_Hang_085,20:35,20:35,20:45,18:30,21:30,9,0,6.703542
2,53,C280,Khach_Hang_280,20:49,20:49,20:54,18:30,21:30,4,0,2.823913
2,54,C009,Khach_Hang_009,20:55,20:55,21:05,18:30,21:30,1,0,0.790520
2,55,C189,Khach_Hang_189,21:20,21:20,21:30,18:30,21:30,15,0,12.298626
3,1,C296,Khach_Hang_296,08:30,08:30,08:40,08:30,11:30,31,0,25.051942
3,2,C041,Khach_Hang_041,08:54,08:54,08:59,08:30,11:30,14,0,11.016814
3,3,C034,Khach_Hang_034,09:01,09:01,09:06,08:30,11:30,2,0,0.878042
3,4,C086,Khach_Hang_086,09:10,09:10,09:20,08:30,11:30,4,0,2.748276
3,5,C078,Khach_Hang_078,09:41,09:47,09:52,09:47,18:39,21,6,17.165305
3,6,C271,Khach_Hang_271,10:05,10:05,10:15,08:30,11:30,13,0,10.275148
3,7,C038,Khach_Hang_038,10:16,10:16,10:26,08:30,11:30,1,0,0.279866
3,8,C239,Khach_Hang_239,10:28,10:28,10:38,08:30,11:30,2,0,1.232796
3,9,C070,Khach_Hang_070,10:39,10:39,10:46,08:30,11:30,1,0,0.607793
3,10,C241,Khach_Hang_241,10:48,10:48,10:53,08:30,11:30,2,0,0.994678
3,11,C260,Khach_Hang_260,10:55,10:55,11:02,08:30,11:30,2,0,1.357586
3,12,C238,Khach_Hang_238,11:03,11:03,11:13,08:30,11:30,1,0,0.162035
3,13,C221,Khach_Hang_221,11:15,11:15,11:25,08:30,11:30,2,0,0.925419
3,14,C022,Khach_Hang_022,11:27,11:27,11:37,08:49,14:49,2,0,1.432349
3,15,C264,Khach_Hang_264,12:01,12:01,12:06,07:52,16:04,24,0,19.313115
3,16,C044,Khach_Hang_044,12:09,12:09,12:14,09:46,16:57,3,0,1.946897
3,17,C275,Khach_Hang_275,12:42,12:42,12:52,08:01,14:15,28,0,22.540365
3,18,C092,Khach_Hang_092,12:58,12:58,13:05,09:24,16:40,6,0,4.622121
3,19,C101,Khach_Hang_101,13:06,13:06,13:11,09:53,19:10,1,0,0.758879
3,20,C052,Khach_Hang_052,13:12,13:12,13:17,08:34,16:33,1,0,0.153548
3,21,C232,Khach_Hang_232,13:20,13:30,13:35,13:30,17:00,3,10,2.055498
3,22,C285,Khach_Hang_285,13:36,13:36,13:41,13:30,17:00,1,0,0.190154
3,23,C046,Khach_Hang_046,13:44,13:44,13:49,13:30,17:00,3,0,1.696062
3,24,C124,Khach_Hang_124,13:51,13:51,13:56,13:30,17:00,2,0,1.317491
3,25,C006,Khach_Hang_006,13:58,13:58,14:05,13:30,17:00,2,0,1.368397
3,26,C010,Khach_Hang_010,14:07,14:07,14:12,13:30,17:00,2,0,1.522927
3,27,C223,Khach_Hang_223,14:16,14:16,14:26,13:30,17:00,4,0,2.779892
3,28,C283,Khach_Hang_283,14:29,14:29,14:34,13:30,17:00,3,0,2.300207
3,29,C166,Khach_Hang_166,14:49,14:49,14:54,13:30,17:00,15,0,12.048049
3,30,C100,Khach_Hang_100,14:56,14:56,15:01,07:35,15:47,2,0,1.068592
3,31,C068,Khach_Hang_068,15:05,15:05,15:12,08:56,15:14,4,0,2.854406
3,32,C265,Khach_Hang_265,15:15,15:15,15:25,13:30,17:00,3,0,1.856255
3,33,C069,Khach_Hang_069,15:27,15:27,15:32,13:30,17:00,2,0,0.896889
3,34,C162,Khach_Hang_162,15:39,15:39,15:46,13:30,17:00,7,0,5.359021
3,35,C060,Khach_Hang_060,15:50,15:50,15:55,13:30,17:00,4,0,3.190781
3,36,C084,Khach_Hang_084,15:57,15:57,16:04,13:30,17:00,2,0,1.513284
3,37,C059,Khach_Hang_059,16:07,16:07,16:14,13:30,17:00,3,0,2.096365
3,38,C115,Khach_Hang_115,16:15,16:15,16:20,13:30,17:00,1,0,0.821346
3,39,C129,Khach_Hang_129,16:22,16:22,16:32,13:30,17:00,2,0,0.916861
3,40,C192,Khach_Hang_192,16:33,16:33,16:40,13:30,17:00,1,0,0.415980
3,41,C167,Khach_Hang_167,16:42,16:42,16:52,13:30,17:00,2,0,1.164953
3,42,C154,Khach_Hang_154,16:54,16:54,16:59,13:30,17:00,2,0,1.178942
3,43,C217,Khach_Hang_217,17:03,17:03,17:10,08:43,17:24,4,0,2.716619
3,44,C110,Khach_Hang_110,17:14,17:14,17:24,09:16,18:25,4,0,3.214042
3,45,C131,Khach_Hang_131,17:26,18:30,18:40,18:30,21:30,2,64,1.055224
3,46,C210,Khach_Hang_210,18:41,18:41,18:51,18:30,21:30,1,0,0.795483
3,47,C197,Khach_Hang_197,18:53,18:53,19:00,18:30,21:30,2,0,1.300782
3,48,C050,Khach_Hang_050,19:02,19:02,19:09,18:30,21:30,2,0,1.630492
3,49,C177,Khach_Hang_177,19:12,19:12,19:17,18:30,21:30,3,0,2.487982
3,50,C028,Khach_Hang_028,19:26,19:26,19:31,18:30,21:30,9,0,7.094383
3,51,C036,Khach_Hang_036,19:46,19:46,19:51,18:30,21:30,15,0,11.786321
3,52,C116,Khach_Hang_116,20:01,20:01,20:11,18:30,21:30,10,0,7.940085
3,53,C237,Khach_Hang_237,20:14,20:14,20:19,18:30,21:30,3,0,1.955516
3,54,C023,Khach_Hang_023,20:22,20:22,20:27,18:30,21:30,3,0,1.819642
3,55,C287,Khach_Hang_287,20:30,20:30,20:37,18:30,21:30,3,0,1.811566
3,56,C257,Khach_Hang_257,20:38,20:38,20:45,18:30,21:30,1,0,0.828596
3,57,C031,Khach_Hang_031,20:46,20:46,20:51,18:30,21:30,1,0,0.379199
3,58,C250,Khach_Hang_250,20:54,20:54,20:59,18:30,21:30,3,0,2.183508
3,59,C133,Khach_Hang_133,21:04,21:04,21:11,18:30,21:30,5,0,4.150636
3,60,C121,Khach_Hang_121,21:21,21:21,21:28,18:30,21:30,10,0,8.070291
4,1,C077,Khach_Hang_077,08:30,08:30,08:37,08:30,11:30,28,0,23.332781
4,2,C230,Khach_Hang_230,08:59,08:59,09:06,08:44,17:39,22,0,17.560801
4,3,C048,Khach_Hang_048,09:34,09:34,09:41,08:30,11:30,28,0,23.015414
4,4,C016,Khach_Hang_016,10:05,10:05,10:15,08:30,11:30,24,0,19.368052
4,5,C096,Khach_Hang_096,10:41,10:41,10:51,08:30,11:30,26,0,21.539707
4,6,C144,Khach_Hang_144,10:57,10:57,11:04,07:55,17:08,6,0,4.353616
4,7,C291,Khach_Hang_291,11:07,11:07,11:14,08:30,11:30,3,0,2.211129
4,8,C229,Khach_Hang_229,11:15,11:15,11:25,08:30,11:30,1,0,0.155596
4,9,C158,Khach_Hang_158,11:28,13:30,13:37,13:30,17:00,3,122,2.195837
4,10,C063,Khach_Hang_063,13:41,13:41,13:51,13:30,17:00,4,0,2.644805
4,11,C255,Khach_Hang_255,14:05,14:05,14:10,13:30,17:00,14,0,11.363950
4,12,C242,Khach_Hang_242,14:18,14:18,14:28,13:30,17:00,8,0,6.327283
4,13,C091,Khach_Hang_091,14:35,18:30,18:37,18:30,21:30,7,235,5.777405
4,14,C165,Khach_Hang_165,18:41,18:41,18:51,18:30,21:30,4,0,2.624042
4,15,C289,Khach_Hang_289,18:53,18:53,19:03,18:30,21:30,2,0,1.081100
4,16,C253,Khach_Hang_253,19:06,19:06,19:13,18:30,21:30,3,0,1.797096
4,17,C278,Khach_Hang_278,19:29,19:29,19:36,18:30,21:30,16,0,12.523498
4,18,C001,Khach_Hang_001,19:39,19:39,19:44,18:30,21:30,3,0,1.711493
4,19,C168,Khach_Hang_168,19:48,19:48,19:58,18:30,21:30,4,0,2.639669
4,20,C137,Khach_Hang_137,20:10,20:10,20:17,18:30,21:30,12,0,9.319886
4,21,C281,Khach_Hang_281,20:24,20:24,20:31,18:30,21:30,7,0,5.160258
4,22,C220,Khach_Hang_220,20:46,20:46,20:53,18:30,21:30,15,0,11.925609
4,23,C212,Khach_Hang_212,21:20,21:20,21:30,18:30,21:30,27,0,21.937986
5,1,C024,Khach_Hang_024,09:09,09:09,09:16,09:09,17:30,15,0,12.413671
5,2,C117,Khach_Hang_117,09:35,09:35,09:42,08:30,11:30,19,0,15.535881
5,3,C119,Khach_Hang_119,10:36,10:36,10:43,08:30,11:30,54,0,44.453843
5,4,C203,Khach_Hang_203,10:51,10:51,10:56,08:30,11:30,8,0,6.510202
5,5,C098,Khach_Hang_098,11:14,11:14,11:21,08:30,11:30,18,0,14.276758
5,6,C183,Khach_Hang_183,11:25,11:25,11:30,08:30,11:30,4,0,3.203873
5,7,C095,Khach_Hang_095,11:31,18:30,18:40,18:30,21:30,1,419,0.111805
5,8,C235,Khach_Hang_235,18:41,18:41,18:51,18:30,21:30,1,0,0.823233
5,9,C295,Khach_Hang_295,18:53,18:53,19:00,18:30,21:30,2,0,1.369126
5,10,C123,Khach_Hang_123,19:02,19:02,19:07,18:30,21:30,2,0,1.414487
5,11,C163,Khach_Hang_163,19:27,19:27,19:37,18:30,21:30,20,0,16.334567
5,12,C128,Khach_Hang_128,19:59,19:59,20:04,18:30,21:30,22,0,17.533054
5,13,C083,Khach_Hang_083,20:24,20:24,20:31,18:30,21:30,20,0,16.150629
5,14,C076,Khach_Hang_076,21:05,21:05,21:10,18:30,21:30,34,0,28.297673
5,15,C233,Khach_Hang_233,21:20,21:20,21:30,18:30,21:30,10,0,7.967510
6,1,C155,Khach_Hang_155,08:00,08:00,08:05,08:00,21:00,15,0,12.163551
6,2,C272,Khach_Hang_272,08:06,08:06,08:11,08:00,21:00,1,0,0.612186
6,3,C043,Khach_Hang_043,08:14,08:14,08:24,08:00,21:00,3,0,2.069257
6,4,C035,Khach_Hang_035,08:28,08:28,08:35,08:00,21:00,4,0,2.826471
6,5,C105,Khach_Hang_105,08:37,08:37,08:42,08:00,21:00,2,0,1.197506
6,6,C290,Khach_Hang_290,08:43,08:43,08:53,08:00,21:00,1,0,0.600961
6,7,C065,Khach_Hang_065,08:56,08:56,09:01,08:00,21:00,3,0,1.727427
6,8,C226,Khach_Hang_226,09:03,09:03,09:08,08:00,21:00,2,0,1.010914
6,9,C213,Khach_Hang_213,09:17,09:17,09:24,08:00,21:00,9,0,7.404020
6,10,C159,Khach_Hang_159,09:48,09:48,09:58,08:00,21:00,24,0,19.929189
6,11,C185,Khach_Hang_185,10:02,10:02,10:09,08:00,21:00,4,0,2.598899
6,12,C263,Khach_Hang_263,10:18,10:18,10:28,08:00,21:00,9,0,6.786055
6,13,C047,Khach_Hang_047,10:37,10:37,10:47,08:00,21:00,9,0,7.144174
6,14,C067,Khach_Hang_067,10:59,10:59,11:04,08:00,21:00,12,0,9.575760
6,15,C207,Khach_Hang_207,11:06,11:06,11:13,08:00,21:00,2,0,1.576631
6,16,C018,Khach_Hang_018,11:14,11:14,11:24,08:00,21:00,1,0,0.520365
6,17,C199,Khach_Hang_199,11:26,11:26,11:36,08:00,21:00,2,0,1.338041
6,18,C254,Khach_Hang_254,11:37,11:37,11:44,07:19,13:52,1,0,0.276788
6,19,C225,Khach_Hang_225,11:45,11:45,11:55,08:00,21:00,1,0,0.801072
6,20,C004,Khach_Hang_004,11:58,11:58,12:03,08:00,21:00,3,0,2.388048
6,21,C093,Khach_Hang_093,12:06,12:06,12:11,08:00,21:00,3,0,2.313676
6,22,C282,Khach_Hang_282,12:12,12:12,12:17,08:00,21:00,1,0,0.631579
6,23,C248,Khach_Hang_248,12:19,12:19,12:29,08:00,21:00,2,0,1.270284
6,24,C164,Khach_Hang_164,12:32,12:32,12:42,08:00,21:00,3,0,1.750781
6,25,C172,Khach_Hang_172,12:46,12:46,12:56,08:00,21:00,4,0,3.075648
6,26,C191,Khach_Hang_191,12:58,12:58,13:05,08:00,21:00,2,0,1.525455
6,27,C080,Khach_Hang_080,13:06,13:06,13:16,08:00,21:00,1,0,0.269867
6,28,C259,Khach_Hang_259,13:17,13:17,13:22,08:00,21:00,1,0,0.673118
6,29,C097,Khach_Hang_097,13:24,13:24,13:29,08:00,21:00,2,0,1.262108
6,30,C089,Khach_Hang_089,13:31,13:31,13:38,08:00,21:00,2,0,1.011922
6,31,C066,Khach_Hang_066,13:39,13:39,13:44,08:00,21:00,1,0,0.615169
6,32,C138,Khach_Hang_138,13:57,13:57,14:02,08:00,21:00,13,0,10.614493
6,33,C195,Khach_Hang_195,14:06,14:06,14:11,08:00,21:00,4,0,2.636481
6,34,C120,Khach_Hang_120,14:14,14:14,14:21,08:00,21:00,3,0,2.047817
6,35,C153,Khach_Hang_153,14:23,14:23,14:28,08:00,21:00,2,0,1.475188
6,36,C208,Khach_Hang_208,14:30,14:30,14:37,08:00,21:00,2,0,1.245105
6,37,C037,Khach_Hang_037,14:38,14:38,14:48,08:00,21:00,1,0,0.169939
6,38,C127,Khach_Hang_127,14:49,14:49,14:56,08:00,21:00,1,0,0.606116
6,39,C109,Khach_Hang_109,15:04,15:04,15:09,08:00,21:00,8,0,6.543501
6,40,C157,Khach_Hang_157,15:17,15:17,15:27,08:00,21:00,8,0,6.523115
6,41,C090,Khach_Hang_090,15:32,15:32,15:42,08:00,21:00,5,0,3.566506
6,42,C108,Khach_Hang_108,15:43,15:43,15:50,08:00,21:00,1,0,0.076043
6,43,C132,Khach_Hang_132,15:52,15:52,15:57,08:00,21:00,2,0,1.163717
6,44,C103,Khach_Hang_103,16:00,16:00,16:10,08:00,21:00,3,0,1.953462
6,45,C145,Khach_Hang_145,16:24,16:24,16:31,08:00,21:00,14,0,11.147393
7,1,C173,Khach_Hang_173,08:00,08:00,08:07,08:00,21:00,18,0,14.619344
7,2,C202,Khach_Hang_202,08:25,08:25,08:32,08:00,21:00,18,0,14.854912
7,3,C190,Khach_Hang_190,08:33,08:33,08:43,08:00,21:00,1,0,0.287368
7,4,C219,Khach_Hang_219,08:46,08:46,08:53,08:00,21:00,3,0,2.009126
7,5,C104,Khach_Hang_104,08:55,08:55,09:05,08:00,21:00,2,0,0.904627
7,6,C113,Khach_Hang_113,09:08,09:08,09:15,08:00,21:00,3,0,2.368977
7,7,C082,Khach_Hang_082,09:17,09:17,09:27,08:00,21:00,2,0,1.028550
7,8,C244,Khach_Hang_244,09:29,09:29,09:39,08:00,21:00,2,0,1.331945
7,9,C273,Khach_Hang_273,09:47,09:47,09:52,08:00,21:00,8,0,6.260818
7,10,C277,Khach_Hang_277,10:02,10:02,10:09,08:00,21:00,10,0,7.736882
7,11,C042,Khach_Hang_042,10:18,10:18,10:25,08:00,21:00,9,0,7.352137
7,12,C298,Khach_Hang_298,10:49,10:49,10:56,08:00,21:00,24,0,19.499225
7,13,C292,Khach_Hang_292,10:58,10:58,11:08,08:00,21:00,2,0,0.970272
7,14,C020,Khach_Hang_020,11:11,11:11,11:16,08:00,21:00,3,0,2.298279
7,15,C279,Khach_Hang_279,11:18,11:18,11:23,08:00,21:00,2,0,1.368693
7,16,C240,Khach_Hang_240,11:25,11:25,11:30,08:00,21:00,2,0,1.295849
7,17,C136,Khach_Hang_136,11:36,11:36,11:41,08:00,21:00,6,0,4.600392
7,18,C149,Khach_Hang_149,11:43,11:43,11:50,08:00,21:00,2,0,1.236507
7,19,C118,Khach_Hang_118,11:51,11:51,11:58,08:00,21:00,1,0,0.359553
7,20,C111,Khach_Hang_111,12:02,12:02,12:09,08:00,21:00,4,0,2.920533
7,21,C196,Khach_Hang_196,12:28,12:28,12:35,08:00,21:00,19,0,15.314081
7,22,C079,Khach_Hang_079,12:45,12:45,12:52,08:00,21:00,10,0,7.888079
7,23,C200,Khach_Hang_200,13:05,13:05,13:15,08:00,21:00,13,0,10.103707
7,24,C019,Khach_Hang_019,13:26,13:26,13:36,08:00,21:00,11,0,8.452991
7,25,C045,Khach_Hang_045,13:38,13:38,13:45,08:00,21:00,2,0,1.194247
7,26,C058,Khach_Hang_058,13:47,13:47,13:54,08:00,21:00,2,0,0.940157
7,27,C088,Khach_Hang_088,13:56,13:56,14:06,08:00,21:00,2,0,1.634330
7,28,C029,Khach_Hang_029,14:20,14:20,14:27,08:00,21:00,14,0,11.252111
7,29,C064,Khach_Hang_064,14:41,14:41,14:51,08:00,21:00,14,0,11.041510
7,30,C293,Khach_Hang_293,14:52,14:52,15:02,08:00,21:00,1,0,0.253665
7,31,C012,Khach_Hang_012,15:04,15:04,15:14,08:00,21:00,2,0,0.927428
7,32,C193,Khach_Hang_193,15:15,15:15,15:20,08:00,21:00,1,0,0.675158
7,33,C262,Khach_Hang_262,15:23,15:23,15:28,08:00,21:00,3,0,1.974008
7,34,C286,Khach_Hang_286,15:34,15:34,15:44,08:00,21:00,6,0,4.611160
